distance,image_a,image_b,crop_a,crop_b,dataset_a,dataset_b,review_priority
0,datasets\raw\Cotton\bacterial_blight\bact250.png,datasets\raw\Cotton\bacterial_blight\bact254.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact186.png,datasets\raw\Cotton\bacterial_blight\bact190.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact186.png,datasets\raw\Cotton\bacterial_blight\bact255.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact186.png,datasets\raw\Cotton\bacterial_blight\bact259.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact190.png,datasets\raw\Cotton\bacterial_blight\bact255.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact190.png,datasets\raw\Cotton\bacterial_blight\bact259.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact255.png,datasets\raw\Cotton\bacterial_blight\bact259.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact187.png,datasets\raw\Cotton\bacterial_blight\bact256.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact188.png,datasets\raw\Cotton\bacterial_blight\bact257.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact189.png,datasets\raw\Cotton\bacterial_blight\bact258.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact193.png,datasets\raw\Cotton\bacterial_blight\bact262.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact191.png,datasets\raw\Cotton\bacterial_blight\bact260.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact192.png,datasets\raw\Cotton\bacterial_blight\bact261.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact205.png,datasets\raw\Cotton\bacterial_blight\bact209.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact211.jpg,datasets\raw\Cotton\bacterial_blight\bact215.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact219.jpg,datasets\raw\Cotton\bacterial_blight\bact223.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact225.jpg,datasets\raw\Cotton\bacterial_blight\bact229.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact225.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300 - Copy.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact225.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact229.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300 - Copy.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact229.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300 - Copy.jpg,datasets\raw\Cotton\bacterial_blight\leaf-blight-7-13-16-225x300.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact228.jpg,datasets\raw\Cotton\bacterial_blight\bact232.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\P1010086jpg - Copy.jpg,datasets\raw\Cotton\bacterial_blight\P1010086jpg.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact266.jpg,datasets\raw\Cotton\bacterial_blight\bact270.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact280.jpg,datasets\raw\Cotton\bacterial_blight\bact284.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact281.jpg,datasets\raw\Cotton\bacterial_blight\bact285.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact282.jpg,datasets\raw\Cotton\bacterial_blight\bact286.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact291.jpg,datasets\raw\Cotton\bacterial_blight\bact295.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact292.jpg,datasets\raw\Cotton\bacterial_blight\bact296.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact293.jpg,datasets\raw\Cotton\bacterial_blight\bact297.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact301.jpg,datasets\raw\Cotton\bacterial_blight\bact306.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact317.jpg,datasets\raw\Cotton\bacterial_blight\bact321.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact325.jpg,datasets\raw\Cotton\bacterial_blight\bact330.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact331.jpg,datasets\raw\Cotton\bacterial_blight\bact335.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact333.jpg,datasets\raw\Cotton\bacterial_blight\bact337.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact334.jpg,datasets\raw\Cotton\bacterial_blight\bact338.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact339.jpg,datasets\raw\Cotton\bacterial_blight\bact343.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact340.jpg,datasets\raw\Cotton\bacterial_blight\bact344.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact356.jpg,datasets\raw\Cotton\bacterial_blight\bact360.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact362.jpg,datasets\raw\Cotton\bacterial_blight\bact366.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact369.jpg,datasets\raw\Cotton\bacterial_blight\bact373.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact370.jpg,datasets\raw\Cotton\bacterial_blight\bact374.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact371.jpg,datasets\raw\Cotton\bacterial_blight\bact375.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact372.jpg,datasets\raw\Cotton\bacterial_blight\bact376.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact378.png,datasets\raw\Cotton\bacterial_blight\bact382.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact379.png,datasets\raw\Cotton\bacterial_blight\bact383.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact386.jpg,datasets\raw\Cotton\bacterial_blight\bact390.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact395.png,datasets\raw\Cotton\bacterial_blight\bact396.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact397.png,datasets\raw\Cotton\bacterial_blight\bact401.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact399.png,datasets\raw\Cotton\bacterial_blight\bact403.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact407.jpg,datasets\raw\Cotton\bacterial_blight\bact411.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact429.jpg,datasets\raw\Cotton\bacterial_blight\bact433.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact439.jpg,datasets\raw\Cotton\bacterial_blight\bb - Copy.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact439.jpg,datasets\raw\Cotton\bacterial_blight\bb.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bb - Copy.jpg,datasets\raw\Cotton\bacterial_blight\bb.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact447 - Copy.jpg,datasets\raw\Cotton\bacterial_blight\bact447.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact443.jpg,datasets\raw\Cotton\bacterial_blight\bact445.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact45.png,datasets\raw\Cotton\bacterial_blight\bact50.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact46.png,datasets\raw\Cotton\bacterial_blight\bact51.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact48.png,datasets\raw\Cotton\bacterial_blight\bact49.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact55.jpg,datasets\raw\Cotton\bacterial_blight\bact60.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact56.jpg,datasets\raw\Cotton\bacterial_blight\bact57.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact61.jpg,datasets\raw\Cotton\bacterial_blight\bact66.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact63.jpg,datasets\raw\Cotton\bacterial_blight\bact68.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact77.jpg,datasets\raw\Cotton\bacterial_blight\bact82.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact81.jpg,datasets\raw\Cotton\bacterial_blight\bact85.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact86.jpg,datasets\raw\Cotton\bacterial_blight\bact90.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\bacterial_blight\bact87.jpg,datasets\raw\Cotton\bacterial_blight\bact91.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\cotton-leaf-curl-virus-cotton-1595427323.jpg,datasets\raw\Cotton\curl_virus\curl327.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\cotton-leaf-curl-virus-cotton-1595427323.jpg,datasets\raw\Cotton\curl_virus\curl387.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl327.jpg,datasets\raw\Cotton\curl_virus\curl387.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl331.jpg,datasets\raw\Cotton\curl_virus\curl391.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl310.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl45.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl0.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl310.jpg,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl310.jpg,datasets\raw\Cotton\curl_virus\curl45.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl310.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl45.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl45 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl45.jpg,datasets\raw\Cotton\curl_virus\curl96.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl00.jpg,datasets\raw\Cotton\curl_virus\curl123.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl00.jpg,datasets\raw\Cotton\curl_virus\curl128.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl123.jpg,datasets\raw\Cotton\curl_virus\curl128.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl1 (2).jpg,datasets\raw\Cotton\curl_virus\curl112.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl1 (2).jpg,datasets\raw\Cotton\curl_virus\curl113.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl1 (2).jpg,datasets\raw\Cotton\curl_virus\images.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl112.jpg,datasets\raw\Cotton\curl_virus\curl113.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl112.jpg,datasets\raw\Cotton\curl_virus\images.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl113.jpg,datasets\raw\Cotton\curl_virus\images.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl103.jpg,datasets\raw\Cotton\curl_virus\curl105.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl104.jpg,datasets\raw\Cotton\curl_virus\curl108.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl114.jpg,datasets\raw\Cotton\curl_virus\curl118.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl110.jpg,datasets\raw\Cotton\curl_virus\curl115.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl110.jpg,datasets\raw\Cotton\curl_virus\curl117.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl115.jpg,datasets\raw\Cotton\curl_virus\curl117.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl121.jpg,datasets\raw\Cotton\curl_virus\curl122.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl121.jpg,datasets\raw\Cotton\curl_virus\curl127.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl121.jpg,datasets\raw\Cotton\curl_virus\curl131.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl122.jpg,datasets\raw\Cotton\curl_virus\curl127.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl122.jpg,datasets\raw\Cotton\curl_virus\curl131.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl127.jpg,datasets\raw\Cotton\curl_virus\curl131.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl124.jpg,datasets\raw\Cotton\curl_virus\curl129.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl125.jpg,datasets\raw\Cotton\curl_virus\curl126.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl125.jpg,datasets\raw\Cotton\curl_virus\curl130.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl126.jpg,datasets\raw\Cotton\curl_virus\curl130.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl132.jpg,datasets\raw\Cotton\curl_virus\curl138.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl133.jpg,datasets\raw\Cotton\curl_virus\curl134.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl137.jpg,datasets\raw\Cotton\curl_virus\curl6.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl139.jpg,datasets\raw\Cotton\curl_virus\curl144.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl14.jpg,datasets\raw\Cotton\curl_virus\curl250 - Copy.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl14.jpg,datasets\raw\Cotton\curl_virus\curl250.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl250 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl250.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl140.jpg,datasets\raw\Cotton\curl_virus\curl145.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl141.jpg,datasets\raw\Cotton\curl_virus\curl142.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl143.jpg,datasets\raw\Cotton\curl_virus\curl146.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl147.jpg,datasets\raw\Cotton\curl_virus\curl148.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl155.jpg,datasets\raw\Cotton\curl_virus\curl214.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl156.jpg,datasets\raw\Cotton\curl_virus\curl215.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl157.jpg,datasets\raw\Cotton\curl_virus\curl158.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl157.jpg,datasets\raw\Cotton\curl_virus\curl216.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl158.jpg,datasets\raw\Cotton\curl_virus\curl216.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl162.jpg,datasets\raw\Cotton\curl_virus\curl371.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl163.jpg,datasets\raw\Cotton\curl_virus\curl372.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl164.jpg,datasets\raw\Cotton\curl_virus\curl373.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl164.jpg,datasets\raw\Cotton\curl_virus\curl374.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl373.jpg,datasets\raw\Cotton\curl_virus\curl374.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl165.jpg,datasets\raw\Cotton\curl_virus\curl174.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl17.jpg,datasets\raw\Cotton\curl_virus\curl267.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\Curl175.png,datasets\raw\Cotton\curl_virus\Curl180.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\Curl177.png,datasets\raw\Cotton\curl_virus\Curl178.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\Curl179.png,datasets\raw\Cotton\curl_virus\curl182.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl186.jpg,datasets\raw\Cotton\curl_virus\curl190.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl186.jpg,datasets\raw\Cotton\curl_virus\curl192.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl190.jpg,datasets\raw\Cotton\curl_virus\curl192.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl187.jpg,datasets\raw\Cotton\curl_virus\curl189.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl188.jpg,datasets\raw\Cotton\curl_virus\curl194.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl191.jpg,datasets\raw\Cotton\curl_virus\curl195.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl196.jpg,datasets\raw\Cotton\curl_virus\curl201.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl198.jpg,datasets\raw\Cotton\curl_virus\curl203.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl199.jpg,datasets\raw\Cotton\curl_virus\curl204.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl205.jpg,datasets\raw\Cotton\curl_virus\curl207.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl205.jpg,datasets\raw\Cotton\curl_virus\curl212.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl207.jpg,datasets\raw\Cotton\curl_virus\curl212.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl208.jpg,datasets\raw\Cotton\curl_virus\curl209.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl218.jpg,datasets\raw\Cotton\curl_virus\curl220.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl219.jpg,datasets\raw\Cotton\curl_virus\curl222.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl24.jpg,datasets\raw\Cotton\curl_virus\curl339.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl249 - Copy.jpg,datasets\raw\Cotton\curl_virus\curl249.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl255.jpg,datasets\raw\Cotton\curl_virus\curl258.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl28.jpg,datasets\raw\Cotton\curl_virus\curl76.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl284.jpg,datasets\raw\Cotton\curl_virus\curl288.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl286.jpg,datasets\raw\Cotton\curl_virus\curl290.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl299.jpg,datasets\raw\Cotton\curl_virus\curl379.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl299.jpg,datasets\raw\Cotton\curl_virus\curlvirus1.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl379.jpg,datasets\raw\Cotton\curl_virus\curlvirus1.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl300.jpg,datasets\raw\Cotton\curl_virus\curl304.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl300.jpg,datasets\raw\Cotton\curl_virus\curl380.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl300.jpg,datasets\raw\Cotton\curl_virus\curl384.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl304.jpg,datasets\raw\Cotton\curl_virus\curl380.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl304.jpg,datasets\raw\Cotton\curl_virus\curl384.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl380.jpg,datasets\raw\Cotton\curl_virus\curl384.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl301.jpg,datasets\raw\Cotton\curl_virus\curl381.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl302.jpg,datasets\raw\Cotton\curl_virus\curl382.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl303.jpg,datasets\raw\Cotton\curl_virus\curl383.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl305.jpg,datasets\raw\Cotton\curl_virus\curl385.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl306.jpg,datasets\raw\Cotton\curl_virus\curl386.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\curl_virus\curl307.jpg,datasets\raw\Cotton\curl_virus\curl311.jpg,Cotton,Cotton,other,other,HIGH
